id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00705,Emelina Tudela Herrera,Lugo,2025-09-22,36,Basico,9,10.8,2,37.03,6,760.87,No
NC-00706,Florina Lozano Pozo,Santa Cruz de Tenerife,2025-07-20,64,Basico,11,12.0,0,23.2,8,538.89,No
NC-00707,Aurora Folch Escolano,Murcia,2025-01-21,33,Estandar,17,54.9,3,59.39,6,1742.63,No
NC-00708,Alba del Gallego,Lleida,2024-05-16,70,Premium,26,85.6,4,92.24,6,2405.76,Si
NC-00709,Rosalva Manuel Bayón,Valencia,2025-02-19,22,Basico,16,16.2,3,39.71,8,1144.41,No
NC-00710,Nerea Valera Chaparro,Melilla,2022-05-25,52,Basico,49,19.2,0,30.61,10,1855.61,No
NC-00711,Dionisio Edmundo Correa Rocha,Ourense,2022-11-28,29,Basico,43,16.9,1,30.37,8,1690.55,No
NC-00712,Angelina Sanchez Tello,Navarra,2023-10-06,42,Estandar,33,45.5,4,52.73,8,2319.01,No
NC-00713,Gracia Velázquez-Ripoll,Castellón,2025-11-07,69,Basico,8,18.6,2,28.66,8,613.61,No
NC-00714,Alicia del Blázquez,Zaragoza,2022-02-09,38,Estandar,53,18.8,1,52.79,7,3465.04,No
NC-00715,Rodrigo Hurtado Padilla,Asturias,2024-07-15,53,Estandar,24,35.1,3,54.68,6,1303.19,Si
NC-00716,Moisés Arregui Pulido,Cuenca,2025-02-14,70,Estandar,17,44.7,2,59.5,6,1024.67,Si
NC-00717,Rosalinda Ros Camacho,Guipúzcoa,2026-03-15,40,Basico,4,20.6,1,19.89,7,106.29,Si
NC-00718,Augusto Jordán Girona,Santa Cruz de Tenerife,2024-04-28,33,Premium,26,91.3,2,86.58,5,2219.95,Si
NC-00719,Piedad Villena,Ourense,2025-05-26,74,Estandar,13,31.6,1,57.6,7,744.46,Si
NC-00720,Marisa de Salinas,Cádiz,2021-10-10,56,Estandar,57,31.8,3,58.79,7,4017.34,No
NC-00721,Genoveva Sierra Vall,Zamora,2021-12-26,62,Basico,54,18.5,0,30.68,10,2059.03,No
NC-00722,Francisco Jose Amat Tolosa,Teruel,2023-02-08,70,Premium,41,85.6,3,93.36,4,3852.44,Si
NC-00723,Eusebio Ricart Boada,Teruel,2025-04-25,59,Basico,14,15.0,4,29.45,5,403.87,Si
NC-00724,Severo Cifuentes Olivé,Cuenca,2022-09-13,56,Basico,46,17.5,1,31.66,8,1824.37,No
NC-00725,Francisco Javier Javier Gabaldón Vázquez,Ávila,2021-07-27,31,Basico,59,3.4,2,32.51,7,2303.74,No
NC-00726,Febe Tamayo Cabanillas,Ciudad,2024-12-13,48,Estandar,19,60.0,2,63.14,7,1172.74,Si
NC-00727,Palmira Santamaria Montaña,León,2023-03-31,22,Basico,39,12.1,0,27.77,8,1411.05,No
NC-00728,Eutimio Arribas Cardona,Castellón,2024-02-22,52,Basico,28,16.0,4,36.18,7,1416.07,No
NC-00729,Teobaldo Novoa Canales,Cádiz,2024-03-18,40,Basico,28,8.2,1,31.61,8,1291.35,No
NC-00730,Raimundo Hervás Villalobos,Huesca,2026-06-10,46,Basico,1,13.3,5,37.49,5,71.6,Si
NC-00731,Leoncio Cuesta Muro,Vizcaya,2022-03-30,60,Estandar,51,52.4,3,67.4,6,3465.76,Si
NC-00732,Inmaculada del Guardiola,Ávila,2022-06-27,28,Estandar,48,20.8,4,49.87,5,2956.37,No
NC-00733,Mayte Espinosa Estrada,Málaga,2022-11-20,35,Basico,43,19.5,1,27.65,6,1514.5,No
NC-00734,Gertrudis Andres Figueroa,Zaragoza,2023-09-01,64,Estandar,34,37.3,1,62.8,7,2152.74,Si
NC-00735,Martina Román Porcel,Málaga,2025-12-08,29,Estandar,7,44.9,2,51.17,7,381.25,Si
NC-00736,Pastor Garmendia Fuster,Cantabria,2022-08-26,26,Basico,46,17.6,0,38.86,9,2198.71,No
NC-00737,Renato Barros-Cal,Lugo,2025-01-12,27,Basico,18,16.8,1,29.96,10,921.01,No
NC-00738,Cayetana del Moreno,Vizcaya,2024-04-05,61,Premium,27,72.7,5,95.15,4,3673.55,No
NC-00739,Jenaro Carbonell,Burgos,2025-05-20,34,Estandar,13,36.4,1,58.06,6,1446.88,No
NC-00740,Nico Tovar-Álamo,Melilla,2025-08-12,55,Basico,11,9.2,2,23.96,9,588.8,No
NC-00741,María Pont Poza,Castellón,2022-09-05,24,Estandar,46,44.9,6,64.77,5,3013.08,Si
NC-00742,Aurora Oliveras-Ortiz,Lleida,2023-10-05,63,Basico,33,21.8,3,45.93,5,2106.63,No
NC-00743,María Pilar Duque Martorell,Teruel,2023-01-07,30,Estandar,42,21.8,5,54.6,5,2261.21,Si
NC-00744,Marta Anselma Cañete Millán,Álava,2024-04-30,57,Basico,26,12.0,5,29.59,6,744.76,Si
NC-00745,Dimas Mayoral Caro,Alicante,2023-12-10,59,Basico,31,14.3,2,18.18,7,764.86,No
NC-00746,Glauco Cid Vicente,Guipúzcoa,2023-03-27,26,Basico,39,15.7,5,38.33,5,1950.44,No
NC-00747,Hortensia Cervera Pla,Alicante,2022-04-06,67,Premium,51,107.6,2,100.32,6,5122.82,Si
NC-00748,Cayetana Torrecilla Duran,Melilla,2025-01-25,44,Estandar,17,38.5,2,50.18,7,1493.54,No
NC-00749,Carina del Malo,Albacete,2024-09-02,19,Basico,22,13.7,4,21.05,5,435.24,Si
NC-00750,Ciro Miranda Sanmartín,Santa Cruz de Tenerife,2023-02-03,22,Basico,41,19.4,1,22.19,5,1157.2,No
NC-00751,Amelia Teresita Palomar Agustí,Guadalajara,2024-11-21,46,Estandar,19,46.6,4,62.89,5,1237.62,Si
NC-00752,Bernarda Ferrero Plana,Cantabria,2024-10-02,54,Basico,21,17.2,2,35.44,5,1134.75,No
NC-00753,Ligia del Rebollo,Cuenca,2026-05-25,55,Basico,1,15.5,4,26.93,7,371.9,No
NC-00754,Herminia Saldaña Torres,Vizcaya,2023-06-15,36,Premium,37,109.7,3,98.47,4,3640.73,Si
NC-00755,Ariel Anguita Giménez,Sevilla,2021-09-20,25,Basico,57,12.4,2,32.03,5,1837.35,Si
NC-00756,Alcides Emigdio Gomila Malo,Cuenca,2021-09-27,65,Estandar,57,32.1,3,56.37,4,3188.75,Si
NC-00757,Rosario Sebastián Valbuena,Cáceres,2026-04-18,62,Premium,3,104.9,1,100.34,7,322.24,Si
NC-00758,Lina de Carbonell,Baleares,2023-06-28,18,Basico,36,8.5,1,24.83,8,1172.21,No
NC-00759,Roldán Pedraza-Arnaiz,Salamanca,2022-04-20,39,Basico,50,15.4,4,37.28,4,1821.41,Si
NC-00760,Magdalena Gil Rodríguez,Castellón,2025-06-23,69,Basico,12,13.7,2,27.73,6,679.92,No
NC-00761,Quirino Huertas Martorell,Navarra,2023-03-25,34,Premium,39,61.9,2,100.1,6,5030.01,No
NC-00762,Jafet Jódar Olivé,Cuenca,2023-10-09,24,Premium,33,71.4,1,87.11,8,3902.91,No
NC-00763,Isidoro Carpio Gálvez,Teruel,2022-12-24,42,Estandar,42,38.9,3,57.13,5,2408.19,Si
NC-00764,Santiago Orozco,Ourense,2021-12-19,62,Basico,54,19.1,5,32.2,5,1761.53,Si
NC-00765,Melania Inés Daza Chaparro,Cáceres,2024-12-14,21,Estandar,19,33.5,2,58.61,5,1150.39,Si
NC-00766,Santos Gabaldón,Granada,2025-03-11,53,Premium,16,114.3,2,98.88,7,2821.97,No
NC-00767,Lucas Orozco Lucas,Murcia,2023-10-04,23,Estandar,33,40.6,3,52.63,7,2412.5,No
NC-00768,Lupita Carla Morales Marco,Almería,2022-10-24,48,Premium,44,116.2,1,96.43,8,5405.83,No
NC-00769,Luciano Eliseo Vilar Bustos,Albacete,2022-04-20,36,Premium,50,77.9,0,93.48,9,4707.77,Si
NC-00770,Remigio Reina Barranco,Soria,2024-09-03,61,Estandar,22,39.5,4,56.31,6,1919.82,No
NC-00771,Toribio Castañeda-Cazorla,Badajoz,2022-12-28,71,Estandar,42,43.7,4,61.39,7,3335.64,No
NC-00772,Camilo del Huertas,Almería,2026-05-15,56,Basico,2,14.3,4,24.7,6,50.0,Si
NC-00773,Laura Cisneros Leiva,Las Palmas,2022-07-17,44,Basico,48,18.8,1,30.25,10,1828.86,No
NC-00774,Florina Sans Benet,Cádiz,2021-08-30,27,Estandar,58,17.9,3,53.02,5,3697.2,No
NC-00775,Heriberto Villalba Lobo,Salamanca,2026-01-06,43,Basico,6,24.7,1,30.85,8,550.09,No
NC-00776,Jenny Torrents Morán,Granada,2025-03-30,36,Premium,15,107.2,1,102.96,7,2793.88,No
NC-00777,Abril Buendía-Sedano,Cantabria,2025-05-27,56,Premium,13,86.5,2,100.98,5,1375.48,Si
NC-00778,Susanita Barroso Puga,Valladolid,2025-09-30,20,Estandar,9,34.5,4,64.8,3,595.04,Si
NC-00779,Iker Galán,Ourense,2022-07-21,62,Basico,47,11.5,4,28.84,6,1355.13,Si
NC-00780,Edelmira Moraleda Luque,Ávila,2023-06-15,30,Basico,37,17.6,2,36.3,6,1318.15,Si
NC-00781,Maite Castrillo Toro,Badajoz,2023-04-10,67,Basico,39,19.0,3,32.46,6,1682.35,No
NC-00782,Virginia Atienza Arteaga,Granada,2023-03-02,45,Estandar,40,38.4,6,59.07,5,2352.74,Si
NC-00783,Matías Segura Alegre,Lugo,2023-10-23,37,Estandar,32,51.1,2,59.72,7,2638.9,No
NC-00784,Timoteo Cruz Sainz,Ceuta,2023-12-29,45,Premium,30,71.9,0,100.98,10,4262.22,No
NC-00785,Abigaíl Roman Francisco,Salamanca,2025-09-30,25,Basico,9,10.7,3,37.9,6,833.82,No
NC-00786,Valero Matas Cuenca,Huesca,2024-10-17,58,Premium,21,126.3,0,101.35,9,3369.82,No
NC-00787,Arturo Palomo-Ibáñez,Cádiz,2022-08-26,56,Premium,46,101.8,1,94.33,7,4302.48,Si
NC-00788,Gilberto Dalmau Azorin,Zamora,2025-03-19,18,Basico,16,20.6,0,32.26,8,851.76,No
NC-00789,Maura Mayoral Guillén,Lleida,2023-04-20,20,Premium,38,72.9,6,94.94,4,3628.76,Si
NC-00790,Morena Bou Bustamante,Albacete,2023-05-18,30,Basico,38,11.3,0,28.52,8,1428.58,No
NC-00791,Custodio Tapia Bermejo,Lugo,2023-12-14,45,Basico,31,13.6,7,36.05,4,1129.29,Si
NC-00792,Manu Gonzalo Vives,Huelva,2023-02-26,74,Estandar,40,31.8,2,53.57,6,2837.23,No
NC-00793,Adelia Aguiló Nuñez,Lleida,2025-02-06,66,Basico,17,17.8,4,33.74,5,959.96,No
NC-00794,Tito Roca Catalán,Girona,2023-01-29,42,Estandar,41,32.5,5,46.8,4,1957.54,Si
NC-00795,Andrea Granados Piñol,Pontevedra,2025-01-07,73,Estandar,18,28.3,1,55.08,9,1634.2,No
NC-00796,Pío Calatayud Calderón,Málaga,2022-10-14,50,Estandar,45,41.4,3,69.53,5,4010.17,No
NC-00797,Flor Martínez Cerro,La Coruña,2021-10-15,55,Basico,57,9.8,1,36.16,9,2517.56,No
NC-00798,Remedios Cañas Clavero,Guadalajara,2024-01-05,70,Estandar,30,22.0,2,64.88,6,1901.19,Si
NC-00799,Juan Manuel Aguirre Córdoba,Zamora,2023-10-09,23,Estandar,33,41.3,0,55.79,9,2498.03,No
NC-00800,Felicia Garcés Cordero,Murcia,2023-07-19,61,Estandar,36,22.5,4,57.77,5,2830.43,No
NC-00801,María Manuela Salas Gaya,La Coruña,2025-05-19,62,Basico,14,18.1,2,38.22,8,588.79,Si
NC-00802,Vidal Cabrera Chaves,Ciudad,2023-08-28,49,Basico,34,9.4,4,34.11,5,1177.87,Si
NC-00803,Macario Plana Ortega,Navarra,2024-09-08,62,Estandar,22,17.6,3,59.3,5,1315.23,Si
NC-00804,Estela Chaves Huguet,Lugo,2026-07-03,64,Basico,1,13.8,0,39.53,7,50.0,Si
NC-00805,Mohamed Blasco-Hurtado,Asturias,2025-06-10,38,Estandar,13,41.4,3,53.94,6,1361.61,No
NC-00806,María Carmen del Amor,Castellón,2022-04-10,33,Estandar,51,44.9,2,58.57,7,2982.85,Si
NC-00807,Cristian Juan Antonio Vergara Fabregat,Zamora,2021-08-19,71,Estandar,58,41.7,0,50.4,9,3564.33,No
NC-00808,Emiliana Ballester Heras,Ourense,2025-07-13,38,Estandar,12,29.4,4,52.46,5,646.86,Si
NC-00809,Gabriela Capdevila Hernando,Murcia,2022-09-04,28,Premium,46,104.3,1,100.8,7,4607.84,Si
NC-00810,Merche Belda Álvarez,Cádiz,2024-04-17,54,Premium,27,109.2,2,91.33,6,2485.56,Si
NC-00811,Geraldo Moliner Catalán,Valencia,2024-12-04,53,Premium,19,65.9,3,95.27,5,1815.08,Si
NC-00812,Teodora Rivero Pavón,Baleares,2023-05-08,52,Premium,38,,0,101.93,8,5087.13,No
NC-00813,Nilda de Sotelo,Guadalajara,2024-10-21,36,Basico,20,13.9,4,30.5,6,666.96,Si
NC-00814,Adán Bauzà Alcalá,León,2025-02-22,37,Basico,16,15.9,2,34.19,9,960.43,No
NC-00815,Cándido Ariño-Barrena,Granada,2023-09-22,74,Estandar,33,38.0,3,62.52,6,2754.69,No
NC-00816,Lilia Macías Vallejo,Asturias,2022-03-01,35,Basico,52,14.7,1,25.36,8,1615.8,No
NC-00817,Ileana Quesada Blanca,Soria,2022-05-10,64,Estandar,50,46.4,4,56.56,5,3536.52,No
NC-00818,Lupita de Lobato,Guadalajara,2026-04-13,58,Basico,3,10.5,2,26.03,7,50.3,Si
NC-00819,Fabián Bermúdez Vidal,Segovia,2022-01-16,66,Estandar,54,47.4,2,57.06,7,3794.75,No
NC-00820,Sancho Cortés,Ávila,2021-12-26,31,Estandar,54,51.4,4,63.72,5,4175.59,No
NC-00821,Eugenia del Batalla,Barcelona,2024-05-17,32,Estandar,26,56.3,2,57.65,7,2230.8,No
NC-00822,Paco Isaías Gómez Barco,Valladolid,2023-07-17,48,Estandar,36,18.6,1,56.68,9,2703.46,No
NC-00823,Armando del Carmona,Sevilla,2025-07-20,18,Premium,11,86.3,1,88.42,7,962.07,Si
NC-00824,María José Ballesteros Mendoza,León,2024-07-22,70,Basico,23,7.1,2,36.84,7,834.54,Si
NC-00825,Benito Alberola Cervantes,Jaén,2021-12-06,71,Premium,55,41.3,5,86.4,2,4769.92,Si
NC-00826,Ceferino Valderrama Oliver,Cantabria,2021-08-03,71,Basico,59,15.6,3,39.17,6,2836.39,No
NC-00827,Lorena Jove,Soria,2023-09-14,20,Premium,34,82.0,2,93.5,6,4301.45,No
NC-00828,Gilberto Castañeda Leiva,Granada,2025-11-01,33,Estandar,8,43.0,1,52.27,8,1045.07,No
NC-00829,Rogelio Andreu Naranjo,Las Palmas,2024-10-13,40,Basico,21,16.9,3,30.83,6,1000.19,No
NC-00830,Elena Zabaleta Bartolomé,Ávila,2024-02-12,74,Basico,29,20.0,1,26.69,8,1045.47,No
NC-00831,Pelayo Benítez-Valderrama,Salamanca,2024-11-25,28,Estandar,19,40.5,2,62.0,6,1163.79,Si
NC-00832,Lina Palomino Baquero,Barcelona,2024-09-12,29,Basico,22,26.7,1,31.36,8,1028.47,No
NC-00833,Tecla Diaz Pedro,Almería,2022-09-01,27,Basico,46,16.2,3,32.44,5,1435.62,Si
NC-00834,Edu Calderon Carlos,Navarra,2026-04-21,49,Estandar,2,58.4,1,58.99,8,823.55,No
NC-00835,Raimundo de Arregui,Álava,2021-11-22,33,Estandar,55,16.7,1,53.89,7,3594.35,No
NC-00836,Donato Arteaga Suarez,Baleares,2026-06-25,25,Estandar,1,53.5,2,55.48,8,96.78,Si
NC-00837,Fátima Conesa Escamilla,Albacete,2023-01-26,55,Premium,41,86.4,3,97.82,5,3984.95,Si
NC-00838,Leonel Rius Gomez,Las Palmas,2023-10-04,29,Estandar,33,20.5,1,56.18,9,2548.21,No
NC-00839,Diana Rico Montero,Santa Cruz de Tenerife,2022-12-27,41,Estandar,42,44.2,2,57.85,7,2449.22,Si
NC-00840,Seve Bermejo-Peralta,Teruel,2025-10-30,45,Basico,8,13.8,1,30.39,6,647.91,No
NC-00841,José Badía Escobar,La Coruña,2025-09-26,70,Estandar,9,45.8,4,56.19,4,500.18,Si
NC-00842,Samu de Quero,Las Palmas,2024-06-05,25,Basico,25,19.0,2,30.34,8,1162.15,No
NC-00843,Valentín Sola Lumbreras,Sevilla,2025-07-11,45,Premium,12,60.2,2,92.05,7,1121.43,Si
NC-00844,Fernando Armando Saura Aguiló,Lugo,2022-08-31,53,Premium,46,110.3,4,90.86,4,5304.06,No
NC-00845,Chus Manzanares Mateu,Cantabria,2022-04-22,43,Estandar,50,40.1,0,54.56,10,3454.54,No
NC-00846,Daniela Jordana Pedrosa Uriarte,Huesca,2024-03-29,25,Basico,27,20.4,7,38.93,3,1047.41,Si
NC-00847,Quique Higueras,Burgos,2026-01-20,67,Premium,5,85.9,3,91.78,7,464.02,Si
NC-00848,Abraham Redondo Alvarez,Sevilla,2025-03-24,45,Estandar,15,35.3,4,55.77,4,825.7,Si
NC-00849,Kike del Agustí,Barcelona,2022-10-01,45,Basico,45,15.1,3,24.79,6,1459.3,No
NC-00850,Abigaíl Peñalver Meléndez,Asturias,2023-10-05,54,Basico,33,15.4,3,35.79,7,1688.69,No
NC-00851,Cristian Gárate Rivas,Burgos,2022-07-16,58,Estandar,48,33.4,7,53.06,3,2568.9,Si
NC-00852,América Cisneros Losada,Sevilla,2024-03-17,53,Basico,28,13.0,1,31.22,5,825.86,Si
NC-00853,Alfredo Guardiola Vizcaíno,Barcelona,2021-12-02,44,Premium,55,65.5,0,83.01,8,5535.18,No
NC-00854,Odalis Perales Sedano,Barcelona,2022-08-19,71,Basico,46,13.3,4,35.42,3,1664.11,Si
NC-00855,Luis Ángel Bustos Vega,Lleida,2025-10-15,34,Basico,9,17.7,2,37.65,6,304.52,Si
NC-00856,Melchor Prado Benavides,Salamanca,2023-12-08,26,Premium,31,87.3,0,96.15,7,4116.43,No
NC-00857,Margarita Barrios-Royo,Lleida,2024-08-11,50,Basico,23,19.0,0,24.23,10,828.98,No
NC-00858,Diego Manzanares Julián,Navarra,2025-03-15,70,Estandar,16,38.1,1,63.0,9,1761.69,No
NC-00859,Ángeles Pozo Morera,Jaén,2023-12-14,37,Basico,31,9.3,3,26.79,7,1159.67,No
NC-00860,Jennifer Llabrés Guillen,Ceuta,2023-10-13,30,Basico,33,17.4,6,25.89,4,797.69,Si
NC-00861,Cosme Cerdán Canales,Las Palmas,2023-10-15,45,Estandar,33,33.3,1,56.41,8,1815.71,Si
NC-00862,Balduino Córdoba Sancho,Ourense,2025-12-10,65,Estandar,7,37.7,5,56.75,6,352.14,Si
NC-00863,Estefanía Ramos Carrillo,Toledo,2024-03-16,46,Estandar,28,52.4,3,57.71,4,1574.36,Si
NC-00864,Felisa de Sans,Teruel,2025-04-01,30,Estandar,15,28.4,2,64.21,6,1734.15,No
NC-00865,Jesús Eligio Carretero Botella,La Rioja,2022-12-12,63,Estandar,43,41.6,2,69.22,8,3812.94,No
NC-00866,Sancho Mayo Arjona,Alicante,2024-03-24,52,Basico,27,14.8,3,24.63,8,990.97,No
NC-00867,Silvestre Mosquera,Ourense,2025-09-21,23,Basico,9,17.8,3,28.34,7,271.71,Si
NC-00868,Artemio Hurtado Pagès,Teruel,2022-10-30,35,Premium,44,107.1,3,96.42,5,5382.05,No
NC-00869,Loida Avilés Martínez,Baleares,2026-04-09,68,Estandar,3,,6,57.32,5,866.7,No
NC-00870,Sebastián Dávila-Anguita,Tarragona,2025-04-15,22,Estandar,15,36.4,5,60.64,6,941.23,Si
NC-00871,Tania Santamaria Iborra,Burgos,2021-12-30,64,Basico,54,16.9,3,36.27,7,2387.0,No
NC-00872,Jerónimo Cal Chaves,Lleida,2023-02-24,42,Basico,40,20.3,2,35.78,5,1851.25,No
NC-00873,Adolfo Barrio Girón,Melilla,2022-10-22,19,Estandar,44,39.7,2,62.02,7,2700.53,Si
NC-00874,Conrado Pérez Perales,Ciudad,2022-01-03,27,Premium,54,84.7,4,101.77,5,5471.44,Si
NC-00875,Lupe Jove Benavides,Santa Cruz de Tenerife,2023-07-02,73,Estandar,36,43.9,4,51.45,5,1872.77,Si
NC-00876,Anacleto Figueroa Salcedo,Soria,2023-02-07,47,Premium,41,90.8,2,101.48,7,4160.57,Si
NC-00877,Arturo Mármol Carvajal,Salamanca,2021-11-06,67,Estandar,56,26.6,3,55.6,6,3172.35,Si
NC-00878,Jerónimo Ayuso Diéguez,Guipúzcoa,2025-07-18,62,Basico,12,16.0,2,35.53,6,406.06,Si
NC-00879,Iris Prat-Valderrama,Lugo,2023-10-04,22,Basico,33,9.6,1,25.81,9,1184.29,No
NC-00880,Graciano Roldan Duque,Málaga,2022-12-08,72,Basico,43,16.5,2,27.11,7,1502.64,No
NC-00881,Clotilde Exposito Llopis,Ourense,2025-07-08,73,Basico,12,11.8,2,34.49,6,825.08,No
NC-00882,Jacinto Comas-Aramburu,La Rioja,2025-04-03,50,Premium,15,90.7,1,84.43,6,1253.38,Si
NC-00883,María Teresa María Manuela Hoyos Marquez,Zaragoza,2022-07-13,71,Estandar,48,43.9,3,64.34,5,3878.4,No
NC-00884,Guiomar Tello Barrera,Girona,2025-10-02,18,Estandar,9,64.5,4,67.75,4,1439.03,No
NC-00885,Enrique Piñol Cervantes,Alicante,2021-11-21,35,Basico,55,18.0,1,32.69,8,2196.29,No
NC-00886,Chus Zaragoza Ibañez,Toledo,2025-04-19,49,Basico,14,20.5,4,32.76,6,864.53,No
NC-00887,Rosalina de Piñeiro,Almería,2024-07-29,64,Basico,23,22.5,4,28.08,6,983.89,No
NC-00888,Julia Tormo Núñez,Palencia,2026-04-25,66,Basico,2,17.0,2,35.07,6,441.74,No
NC-00889,Lidia Montoya-Pont,Ourense,2025-09-02,28,Estandar,10,42.9,2,61.03,8,612.83,Si
NC-00890,Cipriano Amo-Montaña,Sevilla,2025-06-09,38,Basico,13,10.7,6,26.46,5,335.92,Si
NC-00891,Constanza Ale Lucas Barragán,Zaragoza,2025-09-26,43,Estandar,9,38.8,2,56.92,7,1253.71,No
NC-00892,Luisa Pallarès Guerrero,Girona,2022-07-02,42,Basico,48,12.1,5,30.41,4,1478.68,Si
NC-00893,Aureliano Huguet Hernando,Ávila,2022-10-20,39,Basico,44,13.4,3,29.38,6,1651.33,No
NC-00894,Juanito Barba-Gimenez,Málaga,2022-08-06,44,Basico,47,22.5,3,25.44,9,1514.84,No
NC-00895,Soraya Pont-Pacheco,Zamora,2024-07-08,66,Estandar,24,41.1,1,62.61,7,1471.95,Si
NC-00896,Chus Guzmán Monreal,Córdoba,2022-05-04,30,Estandar,50,31.2,3,56.9,6,3509.51,No
NC-00897,Zaira Anaya Ortiz,Salamanca,2023-04-11,50,Basico,39,20.5,0,32.13,9,1628.59,No
NC-00898,Marcela Cisneros-Fabra,Cuenca,2023-12-17,51,Basico,31,18.8,3,28.99,7,1258.22,No
NC-00899,Macarena Mendizábal Echevarría,Álava,2023-01-30,58,Estandar,41,50.1,2,62.39,5,2544.95,Si
NC-00900,Alma Bosch Barbero,Pontevedra,2022-12-22,52,Basico,42,7.0,0,31.69,10,1696.22,No
NC-00901,Marcial de Aller,Palencia,2025-11-14,18,Basico,8,22.8,1,38.34,9,734.76,No
NC-00902,Judith Abascal,Sevilla,2023-11-12,38,Premium,32,78.8,5,95.28,4,3049.71,Si
NC-00903,África Fortuny Castrillo,Huesca,2026-05-02,65,Estandar,2,47.8,1,58.77,10,827.75,No
NC-00904,Paca Elías Morales,Córdoba,2026-07-11,72,Basico,1,25.1,3,28.81,8,387.39,No
NC-00905,Aitor Coloma Cifuentes,Madrid,2023-05-08,23,Premium,38,133.1,2,102.64,8,5111.12,No
NC-00906,Teo Zorrilla Patiño,Zaragoza,2026-07-05,45,Estandar,1,30.2,2,56.61,8,67.73,Si
NC-00907,Glauco Priego Cabrero,Guipúzcoa,2021-07-30,34,Basico,59,9.2,4,30.06,7,2103.05,No
NC-00908,Encarna Mora Cerezo,Burgos,2026-01-07,22,Estandar,6,54.3,4,59.57,5,1065.69,No
NC-00909,Pío Rueda Torrens,Madrid,2026-05-26,48,Estandar,1,41.4,0,57.13,8,751.74,No
NC-00910,Carmelita Palacios Godoy,Vizcaya,2023-01-30,22,Basico,41,13.0,1,122.12,7,1610.33,No
NC-00911,Sabina Echevarría-Pineda,Ciudad,2025-01-31,55,Basico,17,17.5,4,41.38,5,656.6,Si
NC-00912,Quique Omar Mariño Castejón,Toledo,2022-03-13,20,Basico,52,14.3,4,26.19,5,1632.88,No
NC-00913,Pánfilo Abellán Posada,Castellón,2023-08-21,70,Estandar,34,47.0,4,55.63,5,2565.61,No
NC-00914,Alejandra Espada-Monreal,Almería,2025-10-12,40,Basico,9,15.3,8,38.45,4,363.44,Si
NC-00915,Consuela Micaela Calvet Valderrama,Valladolid,2022-05-06,54,Premium,50,104.4,1,93.57,5,5811.52,No
NC-00916,Fito Bermejo Gárate,Almería,2024-05-04,70,Estandar,26,31.1,2,55.86,8,2140.79,No
NC-00917,Esther Diez Borrego,Lleida,2021-10-06,54,Basico,57,20.7,3,37.24,5,2561.14,No
NC-00918,Itziar Alberdi Lara,Lugo,2023-12-18,27,Estandar,31,47.0,1,52.6,8,2283.95,No
NC-00919,Edelmiro Bauzà,Lugo,2022-08-01,27,Basico,47,17.6,5,35.87,4,1695.97,Si
NC-00920,Domitila Campoy Abella,Jaén,2024-11-23,36,Estandar,19,28.8,2,58.11,9,1782.23,No
NC-00921,Guadalupe Ríos Rivas,Lugo,2024-09-20,34,Estandar,21,57.0,3,63.02,5,2095.09,No
NC-00922,Vasco Riba Ureña,Burgos,2022-06-12,38,Basico,49,14.9,4,33.72,6,2065.8,No
NC-00923,Felicia Perez Cadenas,Álava,2024-04-18,31,Estandar,27,47.3,0,56.59,9,2257.18,No
NC-00924,Rocío Gomis Cánovas,Zaragoza,2022-11-07,26,Basico,44,13.7,3,36.63,5,2092.66,No
NC-00925,Angelina Aragonés Mariño,Jaén,2021-10-15,63,Basico,57,16.0,0,28.85,9,1987.88,No
NC-00926,Feliciano Julián Calvo,Melilla,2022-03-26,18,Basico,51,16.2,1,33.66,9,2108.05,No
NC-00927,Francisco Javier Domínguez Perez,Badajoz,2025-06-16,68,Basico,13,3.7,0,36.56,8,522.05,Si
NC-00928,Pío Benavides Buendía,Las Palmas,2025-08-16,62,Premium,11,101.6,2,102.05,7,2363.7,No
NC-00929,Martirio Tolosa Anguita,Guipúzcoa,2025-05-28,30,Basico,13,22.9,1,30.95,8,768.53,No
NC-00930,Montserrat Cózar Rovira,Cuenca,2023-11-01,21,Basico,32,17.2,2,34.04,8,1438.09,No
NC-00931,Amando Cadenas Muñoz,Córdoba,2021-08-05,18,Estandar,59,30.4,1,56.24,9,3970.38,No
NC-00932,Claudio Recio,Lleida,2024-05-06,66,Basico,26,17.6,2,44.28,5,1657.89,No
NC-00933,Palmira del Lucena,Toledo,2021-12-01,57,Premium,55,111.2,1,100.02,6,6696.95,No
NC-00934,Diego Atilio Ayala Pozo,Melilla,2025-05-25,49,Estandar,13,45.1,0,59.93,8,1516.81,No
NC-00935,Malena Tudela-Corral,Soria,2024-04-22,51,Estandar,26,39.3,2,60.49,8,2321.76,No
NC-00936,Geraldo Acevedo Roma,Guadalajara,2026-05-21,45,Basico,1,14.0,3,33.44,7,479.72,No
NC-00937,Eugenio Tenorio Flores,Soria,2022-08-23,48,Basico,46,,2,33.58,6,1975.58,No
NC-00938,Albert Gabaldón Donaire,Asturias,2023-05-05,25,Basico,38,17.8,4,30.58,6,1489.99,No
