id_cliente,nombre_cliente,ciudad,fecha_registro,edad,plan_contratado,antiguedad_meses,uso_datos_gb,num_llamadas_soporte,cargo_mensual,satisfaccion_cliente,valor_vida_cliente,abandono
NC-00705,Emelina Tudela Herrera,Lugo,2021-09-24,36,Basico,57,10.8,2,37.03,6,2538.31,No
NC-00706,Florina Lozano Pozo,Santa Cruz de Tenerife,2022-10-09,64,Basico,45,12.0,0,23.2,8,1327.69,No
NC-00707,Aurora Folch Escolano,Murcia,2024-08-08,33,Estandar,23,54.9,3,59.39,6,2098.97,No
NC-00708,Alba del Gallego,Lleida,2023-01-06,70,Premium,42,85.6,4,92.24,6,3881.6,Si
NC-00709,Rosalva Manuel Bayón,Valencia,2023-06-24,22,Basico,36,16.2,3,39.71,8,1938.61,No
NC-00710,Nerea Valera Chaparro,Melilla,2023-05-11,52,Basico,38,19.2,0,30.61,10,1518.9,No
NC-00711,Dionisio Edmundo Correa Rocha,Ourense,2026-05-06,29,Basico,2,16.9,1,30.37,8,445.38,No
NC-00712,Angelina Sanchez Tello,Navarra,2024-04-20,42,Estandar,26,45.5,4,52.73,8,1949.9,No
NC-00713,Gracia Velázquez-Ripoll,Castellón,2024-05-28,69,Basico,25,18.6,2,28.66,8,1100.83,No
NC-00714,Alicia del Blázquez,Zaragoza,2022-10-21,38,Estandar,44,18.8,1,52.79,7,2989.93,No
NC-00715,Rodrigo Hurtado Padilla,Asturias,2024-01-09,53,Estandar,30,35.1,3,54.68,6,1631.27,Si
NC-00716,Moisés Arregui Pulido,Cuenca,2026-02-26,70,Estandar,4,44.7,2,59.5,6,251.17,Si
NC-00717,Rosalinda Ros Camacho,Guipúzcoa,2025-11-22,40,Basico,7,20.6,1,19.89,7,165.96,Si
NC-00718,Augusto Jordán Girona,Santa Cruz de Tenerife,2022-03-01,33,Premium,52,91.3,2,86.58,5,5509.99,No
NC-00719,Piedad Villena,Ourense,2023-02-02,74,Estandar,41,31.6,1,57.6,7,3048.46,No
NC-00720,Marisa de Salinas,Cádiz,2024-02-27,56,Estandar,28,31.8,3,58.79,7,1606.95,Si
NC-00721,Genoveva Sierra Vall,Zamora,2022-03-19,62,Basico,52,18.5,0,30.68,10,1997.67,No
NC-00722,Francisco Jose Amat Tolosa,Teruel,2022-02-01,70,Premium,53,85.6,3,93.36,4,4972.76,Si
NC-00723,Eusebio Ricart Boada,Teruel,2021-09-21,59,Basico,57,15.0,4,29.45,5,1670.22,Si
NC-00724,Severo Cifuentes Olivé,Cuenca,2022-02-21,56,Basico,52,17.5,1,31.66,8,2014.33,No
NC-00725,Francisco Javier Javier Gabaldón Vázquez,Ávila,2025-11-11,31,Basico,8,3.4,2,32.51,7,645.73,No
NC-00726,Febe Tamayo Cabanillas,Ciudad,2025-09-05,48,Estandar,10,60.0,2,63.14,7,604.48,Si
NC-00727,Palmira Santamaria Montaña,León,2025-03-30,22,Basico,15,12.1,0,27.77,8,411.33,Si
NC-00728,Eutimio Arribas Cardona,Castellón,2026-02-19,52,Basico,4,16.0,4,36.18,7,547.75,No
NC-00729,Teobaldo Novoa Canales,Cádiz,2022-12-01,40,Basico,43,8.2,1,31.61,8,1765.5,No
NC-00730,Raimundo Hervás Villalobos,Huesca,2025-11-21,46,Basico,7,13.3,5,37.49,5,296.54,Si
NC-00731,Leoncio Cuesta Muro,Vizcaya,2024-07-26,60,Estandar,23,52.4,3,67.4,6,1578.56,Si
NC-00732,Inmaculada del Guardiola,Ávila,2025-04-24,28,Estandar,14,20.8,4,49.87,5,662.35,Si
NC-00733,Mayte Espinosa Estrada,Málaga,2022-10-27,35,Basico,44,19.5,1,27.65,6,1542.15,No
NC-00734,Gertrudis Andres Figueroa,Zaragoza,2023-01-25,64,Estandar,41,37.3,1,62.8,7,2592.34,Si
NC-00735,Martina Román Porcel,Málaga,2025-12-19,29,Estandar,6,44.9,2,51.17,7,330.08,Si
NC-00736,Pastor Garmendia Fuster,Cantabria,2023-01-30,26,Basico,41,17.6,0,38.86,9,2004.41,No
NC-00737,Renato Barros-Cal,Lugo,2026-06-24,27,Basico,1,16.8,1,29.96,10,411.69,No
NC-00738,Cayetana del Moreno,Vizcaya,2025-04-28,61,Premium,14,72.7,5,95.15,4,1294.8,Si
NC-00739,Jenaro Carbonell,Burgos,2022-04-05,34,Estandar,51,36.4,1,58.06,6,3653.16,No
NC-00740,Nico Tovar-Álamo,Melilla,2025-10-08,55,Basico,9,9.2,2,23.96,9,540.88,No
NC-00741,María Pont Poza,Castellón,2024-10-16,24,Estandar,21,44.9,6,64.77,5,1393.83,Si
NC-00742,Aurora Oliveras-Ortiz,Lleida,2025-06-30,63,Basico,12,21.8,3,45.93,5,590.94,Si
NC-00743,María Pilar Duque Martorell,Teruel,2021-10-08,30,Estandar,57,21.8,5,54.6,5,3735.41,No
NC-00744,Marta Anselma Cañete Millán,Álava,2022-03-31,57,Basico,51,12.0,5,29.59,6,1839.59,No
NC-00745,Dimas Mayoral Caro,Alicante,2022-08-26,59,Basico,46,14.3,2,18.18,7,1037.56,No
NC-00746,Glauco Cid Vicente,Guipúzcoa,2021-09-06,26,Basico,58,15.7,5,38.33,5,2678.71,No
NC-00747,Hortensia Cervera Pla,Alicante,2022-10-21,67,Premium,44,107.6,2,100.32,6,4420.58,Si
NC-00748,Cayetana Torrecilla Duran,Melilla,2025-01-12,44,Estandar,18,38.5,2,50.18,7,1543.72,No
NC-00749,Carina del Malo,Albacete,2023-09-08,19,Basico,34,13.7,4,21.05,5,687.84,Si
NC-00750,Ciro Miranda Sanmartín,Santa Cruz de Tenerife,2026-06-25,22,Basico,1,19.4,1,22.19,5,50.0,Si
NC-00751,Amelia Teresita Palomar Agustí,Guadalajara,2026-02-21,46,Estandar,4,46.6,4,62.89,5,294.27,Si
NC-00752,Bernarda Ferrero Plana,Cantabria,2021-09-15,54,Basico,58,17.2,2,35.44,5,2446.03,No
NC-00753,Ligia del Rebollo,Cuenca,2023-04-15,55,Basico,39,15.5,4,26.93,7,1395.24,No
NC-00754,Herminia Saldaña Torres,Vizcaya,2025-01-18,36,Premium,17,109.7,3,98.47,4,1671.33,Si
NC-00755,Ariel Anguita Giménez,Sevilla,2023-12-06,25,Basico,31,12.4,2,32.03,5,1004.57,Si
NC-00756,Alcides Emigdio Gomila Malo,Cuenca,2023-12-20,65,Estandar,30,32.1,3,56.37,4,1666.76,Si
NC-00757,Rosario Sebastián Valbuena,Cáceres,2025-09-25,62,Premium,9,104.9,1,100.34,7,924.28,Si
NC-00758,Lina de Carbonell,Baleares,2025-11-02,18,Basico,8,8.5,1,24.83,8,476.97,No
NC-00759,Roldán Pedraza-Arnaiz,Salamanca,2022-02-13,39,Basico,53,15.4,4,37.28,4,1933.25,Si
NC-00760,Magdalena Gil Rodríguez,Castellón,2021-12-20,69,Basico,54,13.7,2,27.73,6,1844.58,No
NC-00761,Quirino Huertas Martorell,Navarra,2025-11-05,34,Premium,8,61.9,2,100.1,6,725.71,Si
NC-00762,Jafet Jódar Olivé,Cuenca,2022-05-29,24,Premium,49,71.4,1,87.11,8,5296.67,No
NC-00763,Isidoro Carpio Gálvez,Teruel,2022-05-06,42,Estandar,50,38.9,3,57.13,5,2865.23,Si
NC-00764,Santiago Orozco,Ourense,2024-01-18,62,Basico,30,19.1,5,32.2,5,988.73,Si
NC-00765,Melania Inés Daza Chaparro,Cáceres,2022-11-13,21,Estandar,44,33.5,2,58.61,5,3318.96,No
NC-00766,Santos Gabaldón,Granada,2025-12-16,53,Premium,7,114.3,2,98.88,7,1932.05,No
NC-00767,Lucas Orozco Lucas,Murcia,2024-06-07,23,Estandar,25,40.6,3,52.63,7,1991.46,No
NC-00768,Lupita Carla Morales Marco,Almería,2024-06-03,48,Premium,25,116.2,1,96.43,8,3573.66,No
NC-00769,Luciano Eliseo Vilar Bustos,Albacete,2026-05-13,36,Premium,2,77.9,0,93.48,9,220.73,Si
NC-00770,Remigio Reina Barranco,Soria,2024-02-19,61,Estandar,28,39.5,4,56.31,6,2257.68,No
NC-00771,Toribio Castañeda-Cazorla,Badajoz,2024-05-10,71,Estandar,26,43.7,4,61.39,7,2353.4,No
NC-00772,Camilo del Huertas,Almería,2023-08-02,56,Basico,35,14.3,4,24.7,6,1142.92,No
NC-00773,Laura Cisneros Leiva,Las Palmas,2021-11-20,44,Basico,55,18.8,1,30.25,10,2040.61,No
NC-00774,Florina Sans Benet,Cádiz,2025-05-06,27,Estandar,14,17.9,3,53.02,5,728.08,Si
NC-00775,Heriberto Villalba Lobo,Salamanca,2024-11-20,43,Basico,19,24.7,1,30.85,8,951.14,No
NC-00776,Jenny Torrents Morán,Granada,2025-12-10,36,Premium,7,107.2,1,102.96,7,734.68,Si
NC-00777,Abril Buendía-Sedano,Cantabria,2021-08-19,56,Premium,58,86.5,2,100.98,5,7131.34,No
NC-00778,Susanita Barroso Puga,Valladolid,2024-11-28,20,Estandar,19,34.5,4,64.8,3,1243.04,Si
NC-00779,Iker Galán,Ourense,2024-11-27,62,Basico,19,11.5,4,28.84,6,547.61,Si
NC-00780,Edelmira Moraleda Luque,Ávila,2023-06-23,30,Basico,36,17.6,2,36.3,6,1281.85,Si
NC-00781,Maite Castrillo Toro,Badajoz,2024-06-15,67,Basico,25,19.0,3,32.46,6,1227.91,No
NC-00782,Virginia Atienza Arteaga,Granada,2026-04-05,45,Estandar,3,38.4,6,59.07,5,167.15,Si
NC-00783,Matías Segura Alegre,Lugo,2025-09-09,37,Estandar,10,51.1,2,59.72,7,1325.06,No
NC-00784,Timoteo Cruz Sainz,Ceuta,2022-04-09,45,Premium,51,71.9,0,100.98,10,6382.8,No
NC-00785,Abigaíl Roman Francisco,Salamanca,2021-11-28,25,Basico,55,10.7,3,37.9,6,2577.22,No
NC-00786,Valero Matas Cuenca,Huesca,2025-08-28,58,Premium,10,126.3,0,101.35,9,2254.97,No
NC-00787,Arturo Palomo-Ibáñez,Cádiz,2024-10-19,56,Premium,20,101.8,1,94.33,7,1849.9,Si
NC-00788,Gilberto Dalmau Azorin,Zamora,2023-10-10,18,Basico,33,20.6,0,32.26,8,1400.18,No
NC-00789,Maura Mayoral Guillén,Lleida,2026-04-13,20,Premium,3,72.9,6,94.94,4,305.86,Si
NC-00790,Morena Bou Bustamante,Albacete,2024-06-22,30,Basico,24,11.3,0,28.52,8,1029.3,No
NC-00791,Custodio Tapia Bermejo,Lugo,2021-07-13,45,Basico,60,13.6,7,36.05,4,2174.74,Si
NC-00792,Manu Gonzalo Vives,Huelva,2026-05-09,74,Estandar,2,31.8,2,53.57,6,801.57,No
NC-00793,Adelia Aguiló Nuñez,Lleida,2024-10-13,66,Basico,21,17.8,4,33.74,5,1094.92,No
NC-00794,Tito Roca Catalán,Girona,2026-04-05,42,Estandar,3,32.5,5,46.8,4,179.14,Si
NC-00795,Andrea Granados Piñol,Pontevedra,2023-02-16,73,Estandar,41,28.3,1,55.08,9,2901.04,No
NC-00796,Pío Calatayud Calderón,Málaga,2025-02-28,50,Estandar,16,41.4,3,69.53,5,1159.44,Si
NC-00797,Flor Martínez Cerro,La Coruña,2025-03-05,55,Basico,16,9.8,1,36.16,9,1035.0,No
NC-00798,Remedios Cañas Clavero,Guadalajara,2026-04-17,70,Estandar,3,22.0,2,64.88,6,149.43,Si
NC-00799,Juan Manuel Aguirre Córdoba,Zamora,2024-05-07,23,Estandar,26,41.3,0,55.79,9,2107.5,No
NC-00800,Felicia Garcés Cordero,Murcia,2022-07-24,61,Estandar,47,22.5,4,57.77,5,3465.9,No
NC-00801,María Manuela Salas Gaya,La Coruña,2021-09-29,62,Basico,57,18.1,2,38.22,8,2232.25,Si
NC-00802,Vidal Cabrera Chaves,Ciudad,2024-09-20,49,Basico,21,9.4,4,34.11,5,734.44,Si
NC-00803,Macario Plana Ortega,Navarra,2023-02-13,62,Estandar,41,17.6,3,59.3,5,3153.53,No
NC-00804,Estela Chaves Huguet,Lugo,2021-10-12,64,Basico,57,13.8,0,39.53,7,2734.76,No
NC-00805,Mohamed Blasco-Hurtado,Asturias,2021-11-09,38,Estandar,56,41.4,3,53.94,6,3681.03,No
NC-00806,María Carmen del Amor,Castellón,2026-04-07,33,Estandar,3,44.9,2,58.57,7,171.49,Si
NC-00807,Cristian Juan Antonio Vergara Fabregat,Zamora,2023-05-30,71,Estandar,37,41.7,0,50.4,9,2505.93,No
NC-00808,Emiliana Ballester Heras,Ourense,2023-07-01,38,Estandar,36,29.4,4,52.46,5,1905.9,Si
NC-00809,Gabriela Capdevila Hernando,Murcia,2022-05-24,28,Premium,49,104.3,1,100.8,7,4910.24,Si
NC-00810,Merche Belda Álvarez,Cádiz,2026-05-01,54,Premium,2,109.2,2,91.33,6,202.31,Si
NC-00811,Geraldo Moliner Catalán,Valencia,2025-10-31,53,Premium,8,65.9,3,95.27,5,767.11,Si
NC-00812,Teodora Rivero Pavón,Baleares,2021-12-12,52,Premium,55,,0,101.93,8,6819.94,No
NC-00813,Nilda de Sotelo,Guadalajara,2025-10-07,36,Basico,9,13.9,4,30.5,6,331.46,Si
NC-00814,Adán Bauzà Alcalá,León,2022-04-26,37,Basico,50,15.9,2,34.19,9,2122.89,No
NC-00815,Cándido Ariño-Barrena,Granada,2025-05-27,74,Estandar,13,38.0,3,62.52,6,754.05,Si
NC-00816,Lilia Macías Vallejo,Asturias,2022-12-05,35,Basico,43,14.7,1,25.36,8,1387.56,No
NC-00817,Ileana Quesada Blanca,Soria,2025-04-07,64,Estandar,15,46.4,4,56.56,5,1556.92,No
NC-00818,Lupita de Lobato,Guadalajara,2024-10-09,58,Basico,21,10.5,2,26.03,7,518.84,Si
NC-00819,Fabián Bermúdez Vidal,Segovia,2022-02-08,66,Estandar,53,47.4,2,57.06,7,3737.69,No
NC-00820,Sancho Cortés,Ávila,2023-12-16,31,Estandar,31,51.4,4,63.72,5,2710.03,No
NC-00821,Eugenia del Batalla,Barcelona,2023-08-31,32,Estandar,34,56.3,2,57.65,7,2692.0,No
NC-00822,Paco Isaías Gómez Barco,Valladolid,2025-07-15,48,Estandar,12,18.6,1,56.68,9,1343.14,No
NC-00823,Armando del Carmona,Sevilla,2023-01-20,18,Premium,41,86.3,1,88.42,7,3614.67,Si
NC-00824,María José Ballesteros Mendoza,León,2024-12-05,70,Basico,19,7.1,2,36.84,7,687.18,Si
NC-00825,Benito Alberola Cervantes,Jaén,2022-02-27,71,Premium,52,41.3,5,86.4,2,4510.72,Si
NC-00826,Ceferino Valderrama Oliver,Cantabria,2024-10-30,71,Basico,20,15.6,3,39.17,6,1308.76,No
NC-00827,Lorena Jove,Soria,2025-08-31,20,Premium,10,82.0,2,93.5,6,2057.45,No
NC-00828,Gilberto Castañeda Leiva,Granada,2024-01-25,33,Estandar,29,43.0,1,52.27,8,2142.74,No
NC-00829,Rogelio Andreu Naranjo,Las Palmas,2023-12-14,40,Basico,31,16.9,3,30.83,6,1308.49,No
NC-00830,Elena Zabaleta Bartolomé,Ávila,2025-12-06,74,Basico,7,20.0,1,26.69,8,458.29,No
NC-00831,Pelayo Benítez-Valderrama,Salamanca,2023-11-20,28,Estandar,31,40.5,2,62.0,6,1907.79,Si
NC-00832,Lina Palomino Baquero,Barcelona,2024-04-26,29,Basico,26,26.7,1,31.36,8,1153.91,No
NC-00833,Tecla Diaz Pedro,Almería,2023-08-14,27,Basico,35,16.2,3,32.44,5,1078.78,Si
NC-00834,Edu Calderon Carlos,Navarra,2025-04-15,49,Estandar,15,58.4,1,58.99,8,1590.42,No
NC-00835,Raimundo de Arregui,Álava,2025-07-23,33,Estandar,11,16.7,1,53.89,7,576.51,Si
NC-00836,Donato Arteaga Suarez,Baleares,2024-07-28,25,Estandar,23,53.5,2,55.48,8,1983.1,No
NC-00837,Fátima Conesa Escamilla,Albacete,2023-09-04,55,Premium,34,86.4,3,97.82,5,3300.21,Si
NC-00838,Leonel Rius Gomez,Las Palmas,2023-08-20,29,Estandar,34,20.5,1,56.18,9,2604.39,No
NC-00839,Diana Rico Montero,Santa Cruz de Tenerife,2021-09-14,41,Estandar,58,44.2,2,57.85,7,3374.82,Si
NC-00840,Seve Bermejo-Peralta,Teruel,2023-03-19,45,Basico,40,13.8,1,30.39,6,1620.39,No
NC-00841,José Badía Escobar,La Coruña,2023-10-27,70,Estandar,32,45.8,4,56.19,4,1792.55,Si
NC-00842,Samu de Quero,Las Palmas,2022-08-16,25,Basico,47,19.0,2,30.34,8,1829.63,No
NC-00843,Valentín Sola Lumbreras,Sevilla,2024-12-07,45,Premium,19,60.2,2,92.05,7,2870.38,No
NC-00844,Fernando Armando Saura Aguiló,Lugo,2022-04-12,53,Premium,51,110.3,4,90.86,4,5758.36,No
NC-00845,Chus Manzanares Mateu,Cantabria,2023-12-24,43,Estandar,30,40.1,0,54.56,10,2363.34,No
NC-00846,Daniela Jordana Pedrosa Uriarte,Huesca,2024-08-26,25,Basico,22,20.4,7,38.93,3,852.76,Si
NC-00847,Quique Higueras,Burgos,2024-02-16,67,Premium,29,85.9,3,91.78,7,2666.74,Si
NC-00848,Abraham Redondo Alvarez,Sevilla,2022-12-16,45,Estandar,43,35.3,4,55.77,4,2387.26,Si
NC-00849,Kike del Agustí,Barcelona,2023-09-10,45,Basico,34,15.1,3,24.79,6,1186.61,No
NC-00850,Abigaíl Peñalver Meléndez,Asturias,2026-01-15,54,Basico,6,15.4,3,35.79,7,722.36,No
NC-00851,Cristian Gárate Rivas,Burgos,2023-11-22,58,Estandar,31,33.4,7,53.06,3,1666.88,Si
NC-00852,América Cisneros Losada,Sevilla,2022-03-31,53,Basico,51,13.0,1,31.22,5,1918.56,No
NC-00853,Alfredo Guardiola Vizcaíno,Barcelona,2022-02-21,44,Premium,52,65.5,0,83.01,8,5286.15,No
NC-00854,Odalis Perales Sedano,Barcelona,2026-01-07,71,Basico,6,13.3,4,35.42,3,247.31,Si
NC-00855,Luis Ángel Bustos Vega,Lleida,2025-09-17,34,Basico,10,17.7,2,37.65,6,342.17,Si
NC-00856,Melchor Prado Benavides,Salamanca,2024-02-13,26,Premium,29,87.3,0,96.15,7,3924.13,No
NC-00857,Margarita Barrios-Royo,Lleida,2022-12-24,50,Basico,42,19.0,0,24.23,10,1289.35,No
NC-00858,Diego Manzanares Julián,Navarra,2021-09-28,70,Estandar,57,38.1,1,63.0,9,4344.69,No
NC-00859,Ángeles Pozo Morera,Jaén,2021-11-19,37,Basico,55,9.3,3,26.79,7,1802.63,No
NC-00860,Jennifer Llabrés Guillen,Ceuta,2021-09-23,30,Basico,57,17.4,6,25.89,4,1419.05,Si
NC-00861,Cosme Cerdán Canales,Las Palmas,2022-01-15,45,Estandar,54,33.3,1,56.41,8,3000.32,Si
NC-00862,Balduino Córdoba Sancho,Ourense,2023-08-18,65,Estandar,35,37.7,5,56.75,6,2622.14,No
NC-00863,Estefanía Ramos Carrillo,Toledo,2021-12-22,46,Estandar,54,52.4,3,57.71,4,3074.82,Si
NC-00864,Felisa de Sans,Teruel,2024-10-22,30,Estandar,20,28.4,2,64.21,6,2055.2,No
NC-00865,Jesús Eligio Carretero Botella,La Rioja,2024-05-06,63,Estandar,26,41.6,2,69.22,8,2636.2,No
NC-00866,Sancho Mayo Arjona,Alicante,2022-10-08,52,Basico,45,14.8,3,24.63,8,1434.31,No
NC-00867,Silvestre Mosquera,Ourense,2022-10-11,23,Basico,45,17.8,3,28.34,7,1632.03,No
NC-00868,Artemio Hurtado Pagès,Teruel,2021-11-29,35,Premium,55,107.1,3,96.42,5,6442.67,No
NC-00869,Loida Avilés Martínez,Baleares,2024-01-08,68,Estandar,30,,6,57.32,5,2414.34,No
NC-00870,Sebastián Dávila-Anguita,Tarragona,2022-01-27,22,Estandar,53,36.4,5,60.64,6,3973.23,No
NC-00871,Tania Santamaria Iborra,Burgos,2024-10-23,64,Basico,20,16.9,3,36.27,7,1153.82,No
NC-00872,Jerónimo Cal Chaves,Lleida,2022-05-27,42,Basico,49,20.3,2,35.78,5,2173.27,No
NC-00873,Adolfo Barrio Girón,Melilla,2022-05-31,19,Estandar,49,39.7,2,62.02,7,3010.63,Si
NC-00874,Conrado Pérez Perales,Ciudad,2023-06-20,27,Premium,36,84.7,4,101.77,5,3639.58,Si
NC-00875,Lupe Jove Benavides,Santa Cruz de Tenerife,2021-12-02,73,Estandar,55,43.9,4,51.45,5,2850.32,Si
NC-00876,Anacleto Figueroa Salcedo,Soria,2025-11-20,47,Premium,7,90.8,2,101.48,7,710.25,Si
NC-00877,Arturo Mármol Carvajal,Salamanca,2022-12-28,67,Estandar,42,26.6,3,55.6,6,2393.95,Si
NC-00878,Jerónimo Ayuso Diéguez,Guipúzcoa,2024-06-09,62,Basico,25,16.0,2,35.53,6,1294.31,No
NC-00879,Iris Prat-Valderrama,Lugo,2023-10-12,22,Basico,33,9.6,1,25.81,9,1184.29,No
NC-00880,Graciano Roldan Duque,Málaga,2024-11-08,72,Basico,20,16.5,2,27.11,7,879.11,No
NC-00881,Clotilde Exposito Llopis,Ourense,2024-08-15,73,Basico,23,11.8,2,34.49,6,1204.47,No
NC-00882,Jacinto Comas-Aramburu,La Rioja,2022-10-30,50,Premium,44,90.7,1,84.43,6,4715.01,No
NC-00883,María Teresa María Manuela Hoyos Marquez,Zaragoza,2026-05-04,71,Estandar,2,43.9,3,64.34,5,918.76,No
NC-00884,Guiomar Tello Barrera,Girona,2025-11-10,18,Estandar,8,64.5,4,67.75,4,1371.28,No
NC-00885,Enrique Piñol Cervantes,Alicante,2022-06-09,35,Basico,49,18.0,1,32.69,8,2000.15,No
NC-00886,Chus Zaragoza Ibañez,Toledo,2022-06-06,49,Basico,49,20.5,4,32.76,6,2011.13,No
NC-00887,Rosalina de Piñeiro,Almería,2025-03-28,64,Basico,15,22.5,4,28.08,6,759.25,No
NC-00888,Julia Tormo Núñez,Palencia,2024-07-10,66,Basico,24,17.0,2,35.07,6,1213.28,No
NC-00889,Lidia Montoya-Pont,Ourense,2025-11-11,28,Estandar,8,42.9,2,61.03,8,490.77,Si
NC-00890,Cipriano Amo-Montaña,Sevilla,2022-01-13,38,Basico,54,10.7,6,26.46,5,1738.3,No
NC-00891,Constanza Ale Lucas Barragán,Zaragoza,2024-03-05,43,Estandar,28,38.8,2,56.92,7,2335.19,No
NC-00892,Luisa Pallarès Guerrero,Girona,2021-07-13,42,Basico,60,12.1,5,30.41,4,2208.52,No
NC-00893,Aureliano Huguet Hernando,Ávila,2022-02-01,39,Basico,53,13.4,3,29.38,6,1915.75,No
NC-00894,Juanito Barba-Gimenez,Málaga,2022-05-12,44,Basico,50,22.5,3,25.44,9,1591.16,No
NC-00895,Soraya Pont-Pacheco,Zamora,2023-11-21,66,Estandar,31,41.1,1,62.61,7,1910.22,Si
NC-00896,Chus Guzmán Monreal,Córdoba,2024-12-17,30,Estandar,19,31.2,3,56.9,6,1745.61,No
NC-00897,Zaira Anaya Ortiz,Salamanca,2025-11-06,50,Basico,8,20.5,0,32.13,9,632.56,No
NC-00898,Marcela Cisneros-Fabra,Cuenca,2026-05-02,51,Basico,2,18.8,3,28.99,7,69.63,Si
NC-00899,Macarena Mendizábal Echevarría,Álava,2024-07-06,58,Estandar,24,50.1,2,62.39,5,1484.32,Si
NC-00900,Alma Bosch Barbero,Pontevedra,2023-12-09,52,Basico,31,7.0,0,31.69,10,1347.63,No
NC-00901,Marcial de Aller,Palencia,2024-08-05,18,Basico,23,22.8,1,38.34,9,1309.86,No
NC-00902,Judith Abascal,Sevilla,2026-05-17,38,Premium,2,78.8,5,95.28,4,191.31,Si
NC-00903,África Fortuny Castrillo,Huesca,2023-04-23,65,Estandar,38,47.8,1,58.77,10,2943.47,No
NC-00904,Paca Elías Morales,Córdoba,2024-11-15,72,Basico,20,25.1,3,28.81,8,934.78,No
NC-00905,Aitor Coloma Cifuentes,Madrid,2024-12-15,23,Premium,19,133.1,2,102.64,8,3160.96,No
NC-00906,Teo Zorrilla Patiño,Zaragoza,2023-06-24,45,Estandar,36,30.2,2,56.61,8,2728.4,No
NC-00907,Glauco Priego Cabrero,Guipúzcoa,2023-01-06,34,Basico,42,9.2,4,30.06,7,1592.03,No
NC-00908,Encarna Mora Cerezo,Burgos,2022-02-16,22,Estandar,53,54.3,4,59.57,5,3865.48,No
NC-00909,Pío Rueda Torrens,Madrid,2021-07-28,48,Estandar,59,41.4,0,57.13,8,4065.28,No
NC-00910,Carmelita Palacios Godoy,Vizcaya,2022-01-23,22,Basico,53,13.0,1,122.12,7,1976.69,No
NC-00911,Sabina Echevarría-Pineda,Ciudad,2021-08-01,55,Basico,59,17.5,4,41.38,5,2394.56,Si
NC-00912,Quique Omar Mariño Castejón,Toledo,2026-05-11,20,Basico,2,14.3,4,26.19,5,323.38,No
NC-00913,Pánfilo Abellán Posada,Castellón,2025-10-19,70,Estandar,8,47.0,4,55.63,5,451.67,Si
NC-00914,Alejandra Espada-Monreal,Almería,2022-07-20,40,Basico,47,15.3,8,38.45,4,1824.54,Si
NC-00915,Consuela Micaela Calvet Valderrama,Valladolid,2024-09-30,54,Premium,21,104.4,1,93.57,5,1975.15,Si
NC-00916,Fito Bermejo Gárate,Almería,2024-10-02,70,Estandar,21,31.1,2,55.86,8,1861.49,No
NC-00917,Esther Diez Borrego,Lleida,2023-09-07,54,Basico,34,20.7,3,37.24,5,1704.62,No
NC-00918,Itziar Alberdi Lara,Lugo,2024-08-19,27,Estandar,22,47.0,1,52.6,8,1810.55,No
NC-00919,Edelmiro Bauzà,Lugo,2025-06-15,27,Basico,13,17.6,5,35.87,4,476.39,Si
NC-00920,Domitila Campoy Abella,Jaén,2022-06-16,36,Estandar,49,28.8,2,58.11,9,3525.53,No
NC-00921,Guadalupe Ríos Rivas,Lugo,2023-01-03,34,Estandar,42,57.0,3,63.02,5,3418.51,No
NC-00922,Vasco Riba Ureña,Burgos,2023-10-27,38,Basico,32,14.9,4,33.72,6,1492.56,No
NC-00923,Felicia Perez Cadenas,Álava,2023-11-15,31,Estandar,32,47.3,0,56.59,9,2540.13,No
NC-00924,Rocío Gomis Cánovas,Zaragoza,2021-08-11,26,Basico,59,13.7,3,36.63,5,2642.11,No
NC-00925,Angelina Aragonés Mariño,Jaén,2022-05-02,63,Basico,50,16.0,0,28.85,9,1785.93,No
NC-00926,Feliciano Julián Calvo,Melilla,2022-04-07,18,Basico,51,16.2,1,33.66,9,2108.05,No
NC-00927,Francisco Javier Domínguez Perez,Badajoz,2025-01-06,68,Basico,18,3.7,0,36.56,8,704.85,Si
NC-00928,Pío Benavides Buendía,Las Palmas,2026-04-28,62,Premium,2,101.6,2,102.05,7,1445.25,No
NC-00929,Martirio Tolosa Anguita,Guipúzcoa,2023-11-11,30,Basico,32,22.9,1,30.95,8,1356.58,No
NC-00930,Montserrat Cózar Rovira,Cuenca,2025-10-20,21,Basico,8,17.2,2,34.04,8,621.13,No
NC-00931,Amando Cadenas Muñoz,Córdoba,2024-06-06,18,Estandar,25,30.4,1,56.24,9,2058.22,No
NC-00932,Claudio Recio,Lleida,2022-07-05,66,Basico,48,17.6,2,44.28,5,2632.05,No
NC-00933,Palmira del Lucena,Toledo,2024-05-08,57,Premium,26,111.2,1,100.02,6,3796.37,No
NC-00934,Diego Atilio Ayala Pozo,Melilla,2025-09-03,49,Estandar,10,45.1,0,59.93,8,1337.02,No
NC-00935,Malena Tudela-Corral,Soria,2021-10-04,51,Estandar,57,39.3,2,60.49,8,4196.95,No
NC-00936,Geraldo Acevedo Roma,Guadalajara,2021-07-17,45,Basico,60,14.0,3,33.44,7,2452.68,No
NC-00937,Eugenio Tenorio Flores,Soria,2024-08-27,48,Basico,22,,2,33.58,6,766.7,Si
NC-00938,Albert Gabaldón Donaire,Asturias,2025-01-25,25,Basico,17,17.8,4,30.58,6,847.81,No
